#gene_id	chr	edi_untreated	pi_untreated	edi_ratio	pi_ratio
CG12125-RB	chrX	1.13892454828333	1.46559724001744	0.0655103101559522	0.89211434370226
Ggamma1-RC	chr2R	0.391539599731749	1.14320919960489	-0.395563201988916	0.197009226778492
NK7.1-RB	chr3R	-1.11809034206988	-0.400581219728508	0.0385452867197442	-0.118767893262616
CG8323-RA	chr2R	0.789373446561384	2.10852445677817	-0.157843972034111	0.106266743351432
CG3337-RA	chr3R	0.41503749927884	1.68472898701409	0.53646398302997	0.678744647041776
CG5003-RA	chr3R	-0.904584240812203	0.123409444667369	0.0190512712439883	0.316870747617543
CG15345-RA	chrX	-1.27225293586317	-1.60999273790844	0.275285535735893	0.470489945626567
CG4400-RA	chrX	-0.906323438471876	1.53344080032394	-0.629412453011403	-0.473407429008856
CG8248-RA	chr2R	-0.127602232103554	0.165215204871897	-0.523109172227933	-0.00816325813763723
stck-RB	chr3R	0.661631374244678	-0.639381710228374	-0.182902204316711	0.193845881737402
CG32810-RB	chrX	0.800390974307844	2.02856915219677	0.361682824896262	0.939085620476394
Srp54-RA	chr2L	-0.426031260397853	0.37068628200799	0.0132991015475855	0.0353726327107635
CtBP-RE	chr3R	0.338801053235847	2.18039185075237	0.253091219782479	0.368134646781448
GlcAT-I-RA	chrX	-1.91032150100879	-0.573466861883327	0.319332513340374	0.258488344805946
Gr47b-RA	chr2R	-1.11022011240339	1.93624817133222	0.446537813776649	-0.0256219343099326
CG13001-RA	chrX	-0.189033824390018	2.42545930476536	0.711241713416568	0.691020871751665
Nup44A-RB	chr2R	2.46639479899846	-1.18968029658892	0.160720977335478	-1.16820032097285
Nup62-RA	chr2R	0.941583313774678	1.1306171381647	0.164707292171287	0.520565835990199
Tctp-RA	chr3R	-1.45220729186939	1.02098301711431	0.25778390751493	0.219050712084866
msps-RB	chr3R	-0.503959498804906	1.30643207410563	-0.125027868334849	0.15748855134571
mre11-RA	chr2L	0.294555217605828	0.360327917426849	-0.319501357492823	-0.167399126783284
Hsp26-RA	chr3L	-0.629382412198049	3.39287885941657	-0.447489829828675	-0.155653139874499
CG4679-RA	chr2R	0.121717628073068	-0.692144072926124	-0.0219002232042147	0.301104397350488
CG3348-RA	chr3R	-0.022195746114196	4.00608853212428	0.584962500721156	-0.572467549769615
CG32038-RA	chr3L	0.813630788938622	1.73345446634976	0.453608003416171	0.882484393835778
CG3632-RF	chrX	-0.0889709228676432	-0.529329426991504	-0.229390083085917	0.267898128674165
CG2865-RA	chrX	-0.791413378188582	1.68302694408342	0.0162032634823925	0.0976388817089058
CG6854-RB	chr3L	0.936292109913616	3.92522576182447	-0.0590777180149624	0.0092778135880167
CG11376-RA	chr2L	-0.947183301556552	0.659416848423048	0.31937219312582	0.560607732256909
GstD2-RA	chr3R	-2.40726776424473	0.508574432208317	0.3890422907459	-0.067247341079516
Pros26.4-RA	chr3R	-0.470098543689153	-0.449997337632643	-0.111190991366229	0.292722286168158
Su(var)205-RA	chr2L	-0.402134795675223	1.59223355369726	-0.28018912687286	0.280949149123322
CG5902-RC	chr3R	0.13249670422982	0.742386718594353	-0.0298313469708333	0.346780961686346
shrb-RA	chr2R	0.794120473370965	1.58735593245173	-0.171014542038124	-0.0189121270522349
fs(1)h-RD	chrX	0.201503668761267	1.99133989678312	-0.494464691077866	0.416036684573327
CSN7-RA	chr2R	-1.10246203366357	2.12387748643631	-0.172742877240964	0.0902365754646822
Tor-RA	chr2L	0.898970079768757	1.12317674225083	-0.206921856233892	0.0922570424329358
CG1750-RA	chr3R	1.33581920856405	-0.442222328605074	-0.453172628165614	0.575502171472087
Tom34-RA	chr3R	-0.389045120694459	0.472264271979826	0.0596652897909582	0.426937583123395
mRpL30-RA	chrX	0.463731756070923	1.61466273493658	-1.62293035092018	-1.23388806017428
tomosyn-RC	chrX	0.312993536543315	-0.000467075150864722	0.188103170964434	0.677203009570713
thr-RB	chr2R	0.0949319209838227	2.89392967768994	-0.543468523821622	-0.236439394047556
Sap30-RA	chrX	0.202308175293113	2.79500271967407	-0.450109511033542	-0.118383458978892
CG17002-RB	chr2R	-0.0766212816029118	-1.71393462551086	-0.173936407799407	0.00769908458762803
CG2650-RA	chrX	-0.950479864156203	0.213018868126677	0.166009951438936	-0.747233929620033
Ote-RA	chr2R	0.247886372536635	-1.92686529536978	-0.0931580381133043	0.0591630747402574
CG2247-RA	chrX	-1.40805807064491	2.51265321674768	-0.211733391997954	0.531061181895642
Grip71-RA	chr2L	-0.587952543326968	1.39309113914022	-0.2975893858982	0.338912210604282
CG3651-RA	chr2L	-1.89282353202914	0.870949357226571	-0.00993801853383102	0.442919294461087
mRpL27-RA	chr2L	-1.05889368905357	-0.0954195650786824	NA	1.30009136783615
CG9911-RC	chrX	1.15611920191728	1.3255508899539	-0.76202119883692	-0.187159538858667
CG6126-RA	chr3R	-1.10079621975683	4.95917032138566	-0.0977587366605742	0.432472390425527
CG9593-RA	chr3R	-0.2206881151242	3.06588026172626	0.387264097262694	-0.72086569702925
Art1-RA	chr3R	0.248439528337082	2.18168313754157	0.195734049860641	0.623873916159823
scny-RA	chr3L	0.0184569047075658	3.12935236370943	-0.114500216511719	0.24245282148395
CG5376-RA	chr3R	-0.58949215920167	0.436366008719353	NA	NA
CG5315-RC	chr3R	0.0791131490305711	1.00783155640684	-0.0391278971791946	0.320550487262752
CG1307-RC	chr3R	0.79593374297778	2.36513259345253	-0.196860474819465	0.376195967071117
mnd-RD	chr3L	6.25553819487107	2.7929148314514	0.0229407640528811	-0.468769483216634
CG12134-RB	chr2R	0.436537078150822	1.25096157353322	-0.0698284044625237	0.12146351248567
Fer2LCH-RC	chr3R	1.28808032440369	1.79334404260853	-0.274444258614751	-0.318808709388668
CG6686-RA	chr2L	-0.0417404445585775	0.945084166693692	-0.233937048953069	0.143541514696854
CG34035-RA	chr3R	-4.7279204545632	NA	-1.85958488083016	NA
CG4593-RA	chrX	-0.777607578663553	1.82603995889619	0.118441457297535	0.0173119187038086
mbf1-RA	chr3L	-0.253448357004596	2.74283981465537	-0.440236870108109	-0.0274594468381921
CG32017-RC	chr4	-0.515574790479409	0.618880867420665	-0.132689339430808	0.0655883416275812
CG1572-RA	chrX	-0.66239473885667	3.26957846059485	-0.164385262214713	0.241257918143279
CG2911-RA	chr3R	-0.752099810067384	-1.92139016530363	-0.66527705300221	-0.282478141997015
CG33226-RB	chr2R	-0.915111102413488	-0.530398139991442	0.585937624138399	-0.723099480042579
osa-RD	chr3R	0.492750167976098	2.82900979184632	-0.0216087197167362	0.263070978967862
sick-RB	chr2L	-1.20917762841329	NA	0.0317968455061072	NA
Rpt3-RA	chrX	1.17296386790457	3.78450398292957	-0.0392213097977193	0.222080699693648
CG1663-RA	chr2R	-0.459431618637298	0.698420550504438	-0.00405383072985077	0.637173053341246
CG14749-RA	chr2R	0.02954427561401	2.52523943823808	-0.286999707133687	0.292246662590056
beta'Cop-RA	chr2L	0.0561532255041072	0.565789375941792	-0.0843133885257212	0.185997448560355
Pdsw-RB	chr2L	1.42284455818243	1.68912709362163	-0.317811986415131	0.216987038314362
CG7182-RA	chr3L	1.13492958008611	2.54028989312668	-0.294365617053811	0.287401768655534
CG5807-RA	chr3R	-0.646116914951804	3.93355486549937	-0.0738247614686329	0.262112298158324
CG17838-RF	chr3R	-0.57427385862999	3.83079942533609	0.0838867030406699	0.843650751352601
Kmn1-RA	chrX	-0.130275405121027	0.268132273473473	-0.127633056253194	0.186013230713681
TSG101-RA	chr3L	0.00438928323558177	0.561506531162403	-0.412699773872328	0.442250685968461
CG7394-RA	chr3L	-2.06227133574504	-0.679880752871568	-0.11194286428479	0.186113755343441
CG42455-RA	chr3L	0.792433349050133	1.64339445347989	0.624331706096793	0.800369016240485
LIMK1-RC	chrX	0.296715140090022	0.446742358626189	-0.30954772981319	0.0922658908152119
Idgf1-RA	chr2L	-0.329611764698553	2.87530529222834	-0.195436374599744	0.399904779814556
CG2246-RE	chr3R	0.0353403890378788	1.98452859123756	-0.139954382486275	0.203675981062996
CG31759-RC	chr2L	-0.720987105558802	1.93567526037855	0.00732823545382195	0.0040447057602503
fbl-RA	chr3L	0.268367850136829	-0.104780116238596	0.00239451514038796	0.497499659470814
CG32115-RA	chr3L	3.21717471206543	5.03270037177472	-0.824975843900021	-1.14345279008112
p115-RA	chrX	0.187315574131739	0.897812694483832	-0.201255733347359	0.161918948214674
CG14023-RA	chr2L	0.37064951998443	0.948992930804824	-0.232575448634614	-0.218071327291438
armi-RA	chr3L	-1.12861250893482	1.54646403241866	-0.0820079660001449	0.113242859171984
CG1104-RA	chr3R	-1.21396394388152	1.84368241387537	-0.150792456095817	0.341056046774411
CG11138-RC	chrX	-0.0570514636244764	5.42695957334204	0.224398113227525	0.818024865897772
Prx5-RA	chr3R	0.112529933369597	0.402843427006694	-0.618909832644495	-0.488095563080041
CG31063-RA	chr3R	2.82208716573772	1.83797992788462	0.620941797826725	0.451211111832329
Spn4-RI	chr2R	-0.972519263577892	0.666407017121546	0.00823248356895601	0.62809427602423
myoglianin-RA	chr4	-1.68123914430606	1.5627717753311	-0.233130339415953	-0.135750242318934
Pax-RA	chr2L	0.692394944919026	0.933765641803032	-0.0381519934319798	0.560840776388968
CG14103-RA	chr3L	-0.227168953276789	1.42109925206605	-0.186987085205249	-0.161219592723743
CG6550-RA	chr2R	-0.0313641709093351	2.05810417926172	-0.072850565407681	-0.140722997325549
Ent2-RA	chr2L	-1.86285096695922	1.44938867766799	-0.140432221024244	0.215632083090695
Taf8-RA	chrX	1.73497977824236	2.20100646605609	-0.760172985327531	-0.672533721571208
hts-RH	chr2R	-0.346175641134039	0.328652669714878	-0.301771182506792	-0.187922667699993
CG10050-RA	chr3R	1.71819147535695	3.86398248806201	-0.956337942693259	-0.4469406744541
Iap2-RB	chr2R	-0.403795886777857	1.62594158356246	0.167347020008554	0.421014803889246
Aats-pro-RA	chr3L	1.34624867172805	1.84821548015447	0.644331693287403	0.599132273857307
Orct2-RA	chr3R	0.417713714603535	3.71499733281326	-0.184905968715971	-0.184225774974324
CG31873-RA	chr2L	0.340417391109429	2.13378269703525	0.203283598388738	0.330541225192071
CG2003-RB	chr3R	1.09699989298191	4.61233414873992	-0.452457462028067	-0.233553801981398
wts-RA	chr3R	-0.342718523144959	2.34630543875125	0.037864480555835	0.523993986762702
Arp87C-RA	chr3R	-0.593433912247099	-0.254751072088046	-0.205983976169031	0.156271183091389
CG9791-RC	chr3R	-0.193475406046404	2.33575656515634	-0.242933490208481	0.549402093735036
CG10737-RE	chr2R	-0.175501719019746	3.71928802194989	-0.0507297003524827	0.233790715457819
CG32579-RA	chrX	0.120542762048497	2.08334353787898	-0.406525999423327	-0.430755490805141
msl-1-RA	chr2L	-0.190324202549409	1.90306200821529	-0.0296421601195118	0.390316948964176
CG4598-RA	chr2L	-0.909265956433342	0.786152307967692	-0.192611451430784	0.14565939375429
CG4420-RA	chrX	0.128254490672441	0.937595492149278	-0.560691940040584	-0.0614506383068584
GalNAc-T1-RB	chr2R	-0.597104637308472	5.35405459143895	0.271441901432989	0.810076308380069
ns4-RA	chr2L	-1.097168659007	0.753309440236728	-0.0689078399518459	0.11479482322154
CG11739-RD	chr3R	-2.03899413161587	3.13236708555478	-0.40396145171889	0.262952602430757
Nat1-RA	chrX	-0.0216950710993184	0.0494435141659109	-0.0628558175429572	1.11018291775042
lid-RA	chr2L	0.117371003779157	2.77402991075967	-0.156786453726823	0.0516860762228086
Aats-ile-RD	chr3L	-0.469154048070539	2.18298822406612	0.0260969110033733	0.100685763576068
CG33116-RA	chr2L	-0.974836049580422	1.4564183801001	0.400658622384498	0.648009326981497
CG40298-RA	chr3L	0.222392421336452	0.499527024215096	0.675285284358294	1.51197825960887
CG5522-RF	chr2R	-0.0482156734077463	-0.292779809174695	-0.103985073690322	-0.0363903798953232
Tab2-RA	chr2R	-0.257478976649501	4.40514163251892	-0.0503081217024801	0.166310560797875
CG11880-RB	chr3R	-0.364986734242629	2.97876307576579	-0.352696183194665	-0.182782084514577
CG12765-RA	chr2R	1.31839640391711	1.05241589415114	-0.178642218543421	0.34075004677624
CG12772-RA	chrX	-0.552416818729198	0.374065718222538	0.225804817017833	0.859684305839814
U4-U6-60K-RA	chr3L	-0.688074660770818	0.767076911171381	0.258038855333743	0.580091139246877
Ir76a-RD	chr3L	-0.0402110823762459	-0.662003536484984	0.0789181787802092	0.582764945016911
CG31139-RA	chr3R	NA	NA	-0.401389328275237	-0.362570079384708
or-RA	chr2R	-0.17897014104532	-0.222969614799194	0.229025513668897	-0.0439433475875971
fru-RK	chr3R	6.02786198653734	NA	-0.852245684471979	0.400537929583729
CG11137-RA	chr3L	-0.246239163290815	2.1998405793466	-1.37851162325373	-0.709550136585804
Traf-like-RC	chrX	-0.633636347456846	0.405502046450118	0.0575354262031605	0.320855495368541
dre4-RA	chr3L	-0.812594448334688	1.40898892629795	0.0020236167500595	0.407260158208314
Sas-4-RA	chr3R	-0.723812798244675	1.64200077930118	-0.254566683042529	0.0948124771777145
CG7806-RA	chr2L	-0.156284090772927	2.00460925325259	0.21396774660376	0.567643841604001
CG11577-RA	chr3L	-0.181015830091155	0.875994467999045	0.0730617241296164	0.272970076502348
CG9319-RA	chr2L	2.12318281740855	-0.0995356735509149	-0.122600197967555	0.354945422733313
CG8783-RB	chr3L	-0.403449525003632	-0.637429920615291	-0.235558307008354	0.355912499314992
snf-RA	chrX	1.76993505045095	4.14877144653633	0.500265336145879	0.446140122284904
RpI135-RA	chr2L	-0.419357623580409	1.60056428047803	0.103079946786187	0.334678796910821
bif-RB	chrX	0.37942783282789	0.567873318909934	-0.355592458853177	-0.149059712496763
CG9662-RA	chr2L	0.0812839689946928	0.872316585750363	-0.308122295362333	-0.0229004021100788
CG11455-RD	chr2L	-2.19377174339668	0.140415119169835	2	0.815620904600283
CG30190-RB	chr2R	0.30496940941268	0.312084261514754	-0.220301155409735	-0.328622747461369
mRpL15-RA	chr3L	-0.989437206939091	-0.542439966262702	0.599062697766007	0.533789848731638
Pfrx-RH	chrX	-0.17186977838739	-1.6412822461109	-0.0394863896975556	0.0819589003267924
CG2972-RA	chrX	-0.462343214057201	-1.02592074877494	0.0827025893302493	-0.327889653126079
shi-RB	chrX	-0.00672249558693593	3.32465088396269	-0.0917222872687139	0.541936737578477
DNApol-alpha60-RA	chr3L	-1.76004920727925	-0.280685112655481	0.135351852894893	0.289813736949394
Edem1-RC	chrX	-0.0349872425232443	-2.63628297006992	-0.332374987632871	0.72499619159627
CG3071-RA	chrX	-1.14704436278115	0.574703586918466	0.702941168688864	0.945087040365895
CG42394-RB	chr3R	-2.20050731246244	4.58573446832434	-0.0550433882998032	0.013631545427162
CG32441-RD	chr3L	-2.28757659009658	-2.41619675610369	-0.077906997747812	0.105443629094664
Myo61F-RD	chr3L	-0.826088085965555	0.961878493474877	-0.325177741161644	0.38739749249361
rb-RA	chrX	-0.705835118833705	1.57671451374893	-0.392472542938137	0.147176969252781
flfl-RB	chr3R	0.145274228056708	3.35351976720024	-0.108427869725554	0.344159650827726
CG15160-RA	chr2L	0.0364015379192913	2.71995480531504	0.0634504281864393	0.425844747679954
CG7839-RA	chr3L	-0.849107099022886	0.183228883096801	-0.0838640214840514	0.404701147234588
sle-RB	chr3R	-0.220234685324042	0.531316695609576	0.0605348629923241	0.292836498867878
CG14252-RA	chr3R	0.865152433317058	1.98909625388127	-0.560999257370441	0.0536320107233556
Sxl-RG	chrX	-0.5506813661492	1.05619699112079	-0.698211136364169	-0.197759917203382
CAH2-RA	chr3L	0.516123624393158	4.99878075667422	-0.136017995860772	-0.238360469987461
Jra-RB	chr2R	-0.110191828372705	-5.15108738726332	-0.527830554419417	0.558313169042355
CG6498-RA	chr3L	-0.569773651994107	2.15043695051535	-0.225172527191904	0.34662244445983
svr-RD	chrX	0.634512612702575	1.44289332882034	-0.502705694534183	0.273669572272659
CG12547-RA	chr2R	0.71158274338232	0.444096170806521	-0.117356950638159	0.443675533284254
CG33173-RA	chrX	-0.765833224700835	2.34465474836455	0.413267005746236	0.343761411445032
sw-RA	chrX	-0.602386856759576	-0.130538849499216	-0.126256544153775	0.896551498874237
CG8297-RA	chr2R	1.53973324672816	1.1940870521163	-0.317126428668136	-0.00727116608134854
Herp-RB	chr2L	0.957674590526479	2.082333580946	0.383576078886797	0.233225936905743
roX2-RA	chrX	0.652191487719224	1.11249997620072	0.0839388184998924	1.06509502822188
CG9536-RA	chr2L	0.593265899022829	1.32455610197118	0.0291701091772157	0.170480332693984
Clc-RC	chr3L	-1.61070087520723	0.0442583299055885	0.201518028991682	0.41428621401278
Pino-RA	chr2L	-1.08898113970761	3.43612219258963	0.0391073592920276	-0.170797181456145
CG5976-RA	chr3L	-0.354956895274834	1.97330513333458	-0.230450661381154	0.0968245105180431
ninaA-RA	chr2L	0.430824471439263	2.29826728831158	0.174029399775051	-0.12049529218656
Zfrp8-RA	chr2R	-0.712512550441668	1.73369473976825	-0.0246517757368228	0.122837662785095
adp-RA	chr2R	-0.855308679193698	1.29777835515853	-0.370689955591732	-0.331144266019085
Uhg8-RA	chr3L	-0.740934496369153	3.09875640780814	0.639552387185497	0.438643637030097
CG12007-RA	chr3R	0.510194732319179	1.56600475937942	-0.125648276964889	-0.100362207717809
CG2701-RA	chrX	-1.80145432061792	-0.113497826573438	0.0556346989728197	0.444243392097618
CG33056-RA	chr3L	-1.53140082172688	NA	0.0521808898941247	0.466714566908073
CG3760-RA	chr2R	-1.32192809488736	0.707293712846839	-0.328241783274333	0.112037672826173
Mtp-RA	chr2L	-0.190796433089276	3.91345634666841	-0.0382449593371213	0.16078424136963
CG6767-RA	chr3L	-3.72562705313604	-3.07207589473866	-0.325615666743733	0.482013662360041
mei-9-RA	chrX	-0.701199124598482	NA	-0.0955514182773925	NA
CG7956-RE	chr3R	-0.629500139162453	1.77469718472635	-0.289012019128766	-0.122002064552193
blp-RA	chr3R	-0.40894374136617	-0.356420834268285	0.136713099029289	0.87212158135916
CG31689-RB	chr2L	0.727213518171794	-0.539581893849635	0.913057680723969	0.355005563006959
CG14438-RA	chrX	-1.40156883822465	0.524486181140555	-0.673557653732297	0.0896726534948743
CG3335-RA	chr3L	-0.837747913158422	0.208562496274569	0.24986994663535	0.510821037968649
CG30122-RE	chr2R	0.995354838844905	-0.597406216786029	-0.440493390966496	-0.3617484450545
CG5316-RC	chr3R	-0.548607291782108	0.131649343467233	-0.293664931229703	0.134762204363333
CG13142-RB	chr2L	-0.546953938976548	3.2323718277269	0.171075304878094	0.456358942669212
TfIIFbeta-RA	chr3R	-1.4072162991581	1.02856915219677	-0.203424916695639	0.265344566520999
Imp-RE	chrX	0.896251811515401	0.459726316838887	-0.276139157394792	0.433969856561731
CG16972-RA	chr2L	-1.03683676818037	2.29210118891118	-0.037003718325344	0.22419246917546
msn-RA	chr3L	0.398686405477139	3.76496620289727	-0.10861704271839	0.69853627131013
CG9153-RB	chr3L	0.204151356248695	2.633579563217	-0.302729697552477	-0.138648413543695
CG42354-RA	chrX	-0.358171847570608	0.655615310494559	-0.0846694357563939	0.195974345889289
RpL14-RA	chr3L	0.195256291398929	0.615968932437202	-0.0307264015936539	0.320919444811508
tomosyn-RG	chrX	-0.228155645606555	3.79018832253022	-0.0691344298692745	0.649048697916468
CG34133-RB	chr3R	0.643065455284726	2.68307497960536	-0.138302421963257	0.194290972544128
CG5555-RA	chr3R	0.692375443142138	1.29226961040781	0.0138557370778873	0.297887962601001
CR33963-RA	chrX	-0.114820402001858	4.05304009753696	-0.420144389711932	-0.105922107065033
Mlp84B-RA	chr3R	0.659344697043733	0.694466343363302	-0.0766212816029134	-0.339486466271667
CG31126-RA	chr3R	-2.28379296600059	-1.51148499104219	NA	1.43130588842359
CG5077-RD	chr3R	0.247504779517888	0.828171798530192	0.242433468014774	0.096230198673395
MICAL-like-RA	chr3L	0.144469742878978	1.08992245921582	0.0984860182320165	0.482451882307571
EcR-RB	chr2R	-0.757689206012968	4.47304990263748	0.126269572481001	0.142342311476593
Mes-4-RA	chr3R	-0.517456023199357	3.63029688795456	-0.0459186685808632	0.711510388780249
sgg-RN	chrX	0.09360797859853	-2.74543485876861	-0.0246353153770564	-0.59167590810095
CG9175-RB	chr2L	-0.138608613839118	1.51757347963255	-0.0755166368542344	0.331115015733755
CG13773-RA	chr2L	0.263034405833794	2.88892829158456	-0.172639386139348	-0.26412915360927
CG3529-RB	chr3L	0.572605491880032	1.56978497281766	-0.0339029242268082	0.463377774905325
Gs2-RB	chrX	-3.06649403187268	-3.81574270755032	-0.427944409339605	-0.0635181071181265
CG8188-RA	chrX	-0.0279138148898694	-0.900148486741325	-0.590619537245572	-0.0855288155570351
sinah-RC	chr3L	-0.297235889971457	2.47248777146274	1.03652587602511	0.343688613626171
pen-RA	chrX	-1.23312420354089	0.32585923059943	-0.37475582538667	-0.0147558197808468
ATPsyn-b-RB	chr3L	-0.888622194972369	0.028369457402223	-0.10833161073241	0.524806313357022
CG6364-RB	chr3R	-0.723482364802585	2.23611528113678	-0.0712338451798099	0.48157375269641
CG1407-RA	chr2R	-0.700214287491945	0.573577441897773	-0.00396450370126744	0.284863814288865
CG8003-RA	chr3L	0.884595871682332	1.31098403717758	-0.186008998536913	0.124165340059627
CG10664-RA	chr2L	-0.642181710956077	0.484852866195874	-0.401114901089959	0.0571072876899298
CG3436-RA	chr2L	-0.596128742865164	0.488515008957812	0.0612497174062158	0.346205250558275
cact-RD	chr2L	0.345694115339913	2.99117409548011	0.221385882987075	-0.0845059485670309
CG31075-RA	chr3R	0.239872474292553	2.97982937506143	-0.219395136241971	-0.371416049493649
CG6179-RA	chrX	-0.899627641950259	0.638697666778496	-0.304727354133753	-0.0698439886141091
CG7816-RE	chr3R	0.359052015250987	0.595559823813342	-0.0764882112075735	-0.0123772636774609
Plip-RA	chr3R	0.329541278997242	0.169925001442312	-0.274622380109005	-0.716626926988118
PrBP-RA	chr2L	1.88567861767707	1.56190991297431	0.194647430853538	0.469485283301215
Ced-12-RA	chr2L	0.103566195155096	-0.633076351021482	0.0165990775280107	0.401362562381765
CG17224-RA	chr2L	-1.6256044852185	3.33868587807973	-0.0832075464347947	0.0783710635528769
pyr-RB	chr2R	-0.551331722839877	3.24737941445281	-0.0630688219084605	0.554662238981944
CG17075-RA	chr2L	-0.465370472391063	-0.362594326563944	-0.488569067439899	-0.344352506863224
CG11807-RA	chr2R	1.4657342828051	3.68876224387882	0.135211712241948	0.543718241202259
Tpr2-RB	chr2L	0.532522857279257	-0.31510389577343	-0.152226364601085	0.574355508315499
Amun-RA	chrX	-0.011374372038889	2.07763799562904	-0.25422928736713	0.30622109362764
CG15445-RD	chrX	0.24847631014363	1.38471296242205	-0.018073961129758	0.0698326723381971
CG31800-RA	chr2L	-0.276973596791667	-0.957355662591506	0.227805917522816	0.452512204697508
Eaf6-RA	chr3L	-0.698109658349182	0.516015147003665	0.519612610473036	0.74900262713823
GstD1-RA	chr3R	-2.42830102185862	3.2574541538272	-0.126484730079523	-0.65317440951181
CG11915-RA	chr3L	0.0656991689234729	0.0542914208293308	0.0675647564621051	0.0905718279383389
CG3590-RA	chr3R	0.127260554693035	3.18301742521447	-0.136139869656441	0.337694087833094
bsk-RE	chr2L	2.93520886613508	1.57288966842058	0.115841580356813	0.839881494999776
CheA87a-RA	chr3R	-2.32192809488736	0.37851162325373	0	-0.0222814473760059
CG2641-RA	chr3R	-0.424452926022704	4.54328748053765	0.811323824260551	1.28948890074221
ps-RH	chr3R	1.39908736012928	0.769256781830001	0.471130864645757	0.676716229951035
Sox14-RB	chr2R	-1.06324010588168	-1.8725654567019	-0.086921799277999	0.0324150118177605
Rgl-RC	chr3L	-2.20714331851	-5.19419496074881	0.230814216463103	0.492067552547272
NFAT-RC	chrX	0.302759110595244	-0.945027521539617	0.230491717427123	0.469585718056447
Asator-RD	chr4	-2.02471684429838	1.23774796422294	0.311928572909673	0.239847451623774
CG6782-RA	chr3R	-1.78339766686707	-0.532988744189441	-0.34219210617486	1.13905629357419
CG8247-RB	chr2R	0.149006840985128	1.41225763484636	-0.232660756790275	-0.132973865269421
Rlb1-RA	chr3R	0.0131848451261836	1.53278002948307	0.0971603077817477	-0.0982752065770545
CG42232-RB	chr3R	0.119254391186563	0.758635694947669	0.00764123673710008	0.284676734963699
CG5174-RA	chr2R	-0.70105874071288	1.56506462710021	-0.224071250289406	0.154731791667049
Ntf-2-RB	chrX	2.17439179602422	4.74275180596428	0.185422630700505	0.754896492065863
CG8909-RB	chrX	-0.405891327799425	0.698536007672351	-0.623928700909677	0.484763696528405
CSN5-RA	chr3R	2.08268570098847	2.54324840164441	-0.420088368159032	-0.0551557315504824
mthl2-RB	chr3L	1.04606660685406	2.82821847426576	-0.236429226606187	0.228478958571287
CG42346-RB	chrX	2.29955089694993	-0.00800508043029747	0.830607726182062	-0.0271702011654694
Dp1-RF	chr2R	0.49505481783302	-1.08789549670172	-0.0713604671193609	-0.0295731153833473
CG32262-RA	chr3L	-0.271027196587324	2.70265754339091	-1.29617373155237	-0.878435452701149
nimB4-RA	chr2L	0.757131989632624	0.431355521573517	0.12566113036101	0.427193561584777
dpa-RA	chr2R	-0.622846162634053	0.171727922463112	-0.168573136687161	-0.000423228437383871
Nrx-IV-RB	chr3L	0.284255578260455	2.21338760807524	-0.255273741471995	-0.228885042511044
UbcD2-RA	chr2L	0.0177020017334651	1.63350871002211	0.161215714047291	0.39660419833706
Brca2-RA	chr2R	-1.13372484684848	0.454698795683238	-0.348869266638311	0.115049803284513
Ef1beta-RA	chr2R	0.636964933787115	1.53912496449304	0.101434836015461	0.333228852335742
CG31216-RA	chr3R	0.132370450435037	4.48705212861099	-0.180182621263186	0.633558804996715
CG7112-RA	chr3L	0.855950635046531	0.74376953767931	-0.0658392609135967	0.406084215000687
Pof-RA	chr2R	0.484228077586621	2.27622269134319	0.10608415836306	0.895082749152095
Alh-RA	chr3R	-0.052795646556703	3.48483956433038	0.494492275328115	0.470171954184275
CG5589-RA	chr3L	-0.881392853378821	0.0169091350241929	-0.0976485640066497	0.0802800774130485
CG2852-RA	chr2R	-0.880418384247327	3.99457525468564	-0.101043585933699	0.0124254278467777
Rtnl1-RC	chr2L	-1.73183203765969	-0.128048361293327	-0.0408648117494515	0.164075582508274
CG4673-RB	chr3R	-1.25786423507066	-0.031981698679403	0.00974643788774823	0.284104506979436
CG12272-RB	chr3L	-0.593512085101912	1.35357358069298	-0.124494835331335	-0.143817639823931
CG13074-RA	chr3L	-1.21700805656048	-0.104325118300575	-0.0950721337090843	-0.165739340738318
kek1-RA	chr2L	0.406355256179039	5.40055541669036	-0.629131690088493	-0.265982431600593
U2A-RA	chr2R	1.50759699131723	3.80793188468912	-0.256775415362112	0.147021294185167
CG1640-RB	chrX	1.85761544352116	-1.75250075295808	-0.410567493894061	0.853893618075808
dlg1-RN	chrX	0.0869600264586939	2.62731595830337	-0.134411856577518	0.417552460330156
Rsf1-RA	chr2L	1.36923380966572	1.96856476838159	0.0546352565768456	0.305828839926979
Mvl-RD	chr3R	-0.0842800917080021	2.49929114067137	-0.28807809736315	0.0558056395399006
omd-RA	chr3R	5.09516168208408	NA	0.217740868551559	-0.101879614019213
M(2)21AB-RH	chr2L	-1.28112756376192	4.32278403976022	-0.0776007192981114	-0.286982715882374
CG3107-RC	chr2R	-1.02549117212981	-0.612154484019428	0.174185927472091	0.355769762526083
CG2970-RA	chr2R	0.255288578340718	1.3430908373178	-0.0389011233975056	0.506001952595842
CG17712-RA	chr2L	-0.40852998544026	0.867949164218811	0.132938831818133	-0.0635289370455867
PGRP-LC-RE	chr3L	0.813658351160689	1.36120689023873	0.209842970823787	0.434332188632483
Mo25-RA	chr3L	-0.164235870176002	0.819251716676463	-0.190798238692027	0.113040683704775
